T,X,V,A,P1,P2,DP1,DP2,U
2.519999829448963e+00,	5.000000000000000e+00,	9.081432971427384e-01,	7.500007537285701e-05,	7.744175565827303e+05,	1.765967699199675e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.520999829460649e+00,	5.000000000000000e+00,	9.081433720374397e-01,	7.467014980722976e-05,	7.744175564310786e+05,	1.765967698662502e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.521999729472334e+00,	5.000000000000000e+00,	9.081434462393807e-01,	7.363169739319995e-05,	7.744175561716425e+05,	1.765967698204301e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.522999629484019e+00,	5.000000000000000e+00,	9.081435190555361e-01,	7.190166909937878e-05,	7.744175558059103e+05,	1.765967697823918e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.523999529495704e+00,	5.000000000000000e+00,	9.081435898055596e-01,	6.950343701459911e-05,	7.744175553363785e+05,	1.765967697519525e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.524999529507390e+00,	5.000000000000000e+00,	9.081436578422164e-01,	6.646617594251217e-05,	7.744175547664466e+05,	1.765967697288569e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.525999429519075e+00,	5.000000000000000e+00,	9.081437225304014e-01,	6.282580077892227e-05,	7.744175541006122e+05,	1.765967697127887e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.526999329530760e+00,	5.000000000000000e+00,	9.081437832936575e-01,	5.862274462996039e-05,	7.744175533440778e+05,	1.765967697033605e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.527999329542446e+00,	5.000000000000000e+00,	9.081438395971864e-01,	5.390217554700831e-05,	7.744175525028221e+05,	1.765967697001281e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.528999229554131e+00,	5.000000000000000e+00,	9.081438909374391e-01,	4.871518060459248e-05,	7.744175515838272e+05,	1.765967697025934e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.529999129565816e+00,	5.000000000000000e+00,	9.081439368801876e-01,	4.311540352661738e-05,	7.744175505945004e+05,	1.765967697102077e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.530999029577501e+00,	5.000000000000000e+00,	9.081439770411730e-01,	3.716033182616734e-05,	7.744175495429251e+05,	1.765967697223790e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.531999029589187e+00,	5.000000000000000e+00,	9.081440110981656e-01,	3.090963024592651e-05,	7.744175484375845e+05,	1.765967697384799e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.532998929600872e+00,	5.000000000000000e+00,	9.081440387804679e-01,	2.442706885291858e-05,	7.744175472877229e+05,	1.765967697578467e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.533998829612557e+00,	5.000000000000000e+00,	9.081440598912925e-01,	1.777614525069827e-05,	7.744175461025902e+05,	1.765967697797956e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.534998729624242e+00,	5.000000000000000e+00,	9.081440742947746e-01,	1.102193552866958e-05,	7.744175448917872e+05,	1.765967698036238e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.535998729635928e+00,	5.000000000000000e+00,	9.081440819207627e-01,	4.229173952915607e-06,	7.744175436649413e+05,	1.765967698286199e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.536998629647613e+00,	5.000000000000000e+00,	9.081440827624738e-01,	-2.535652021544108e-06,	7.744175424321035e+05,	1.765967698540613e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.537998529659298e+00,	5.000000000000000e+00,	9.081440768804704e-01,	-9.209005143631868e-06,	7.744175412029177e+05,	1.765967698792352e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.538998529670984e+00,	5.000000000000000e+00,	9.081440643961430e-01,	-1.572882276576414e-05,	7.744175399868968e+05,	1.765967699034389e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.539998429682669e+00,	5.000000000000000e+00,	9.081440454966700e-01,	-2.203318467774391e-05,	7.744175387936962e+05,	1.765967699259785e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.540998329694354e+00,	5.000000000000000e+00,	9.081440204251245e-01,	-2.806479109230175e-05,	7.744175376322948e+05,	1.765967699461900e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.541998229706039e+00,	5.000000000000000e+00,	9.081439894819098e-01,	-3.376885822313974e-05,	7.744175365114000e+05,	1.765967699634362e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.542998229717725e+00,	5.000000000000000e+00,	9.081439530165034e-01,	-3.909478169243738e-05,	7.744175354391423e+05,	1.765967699771151e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.543998129729410e+00,	5.000000000000000e+00,	9.081439114387099e-01,	-4.399449433188010e-05,	7.744175344234247e+05,	1.765967699866614e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.544998029741095e+00,	5.000000000000000e+00,	9.081438651923951e-01,	-4.842607586630208e-05,	7.744175334712116e+05,	1.765967699915586e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.545998029752781e+00,	5.000000000000000e+00,	9.081438147596208e-01,	-5.235230497416066e-05,	7.744175325888160e+05,	1.765967699913380e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.546997929764466e+00,	5.000000000000000e+00,	9.081437606728259e-01,	-5.574000124746517e-05,	7.744175317820832e+05,	1.765967699855848e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.547997829776151e+00,	5.000000000000000e+00,	9.081437034791606e-01,	-5.856264291389122e-05,	7.744175310558124e+05,	1.765967699739410e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.548997729787835e+00,	5.000000000000000e+00,	9.081436437547430e-01,	-6.079894420916612e-05,	7.744175304140791e+05,	1.765967699561084e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.549997729799522e+00,	5.000000000000000e+00,	9.081435820878410e-01,	-6.243355352544757e-05,	7.744175298600615e+05,	1.765967699318477e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.550997629811206e+00,	5.000000000000000e+00,	9.081435190978931e-01,	-6.345654988683090e-05,	7.744175293962307e+05,	1.765967699009911e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.551997529822891e+00,	5.000000000000000e+00,	9.081434553925055e-01,	-6.386445799759793e-05,	7.744175290240046e+05,	1.765967698634282e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.552997429834576e+00,	5.000000000000000e+00,	9.081433915860787e-01,	-6.365950873735789e-05,	7.744175287439727e+05,	1.765967698191159e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.553997429846262e+00,	5.000000000000000e+00,	9.081433282815787e-01,	-6.284964214363152e-05,	7.744175285558258e+05,	1.765967697680703e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.554997329857947e+00,	5.000000000000000e+00,	9.081432660900612e-01,	-6.144875779808055e-05,	7.744175284584331e+05,	1.765967697103872e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.555997229869632e+00,	5.000000000000000e+00,	9.081432055870023e-01,	-5.947603932415516e-05,	7.744175284497496e+05,	1.765967696462099e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.556997229881318e+00,	5.000000000000000e+00,	9.081431473266646e-01,	-5.695570256056981e-05,	7.744175285269403e+05,	1.765967695757393e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.557997129893003e+00,	5.000000000000000e+00,	9.081430918536966e-01,	-5.391772249452676e-05,	7.744175286863520e+05,	1.765967694992560e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.558997029904688e+00,	5.000000000000000e+00,	9.081430396632852e-01,	-5.039598621556864e-05,	7.744175289236031e+05,	1.765967694170741e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.559996929916373e+00,	5.000000000000000e+00,	9.081429912202876e-01,	-4.642887804701027e-05,	7.744175292336105e+05,	1.765967693295658e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.560996929928059e+00,	5.000000000000000e+00,	9.081429469450073e-01,	-4.205819029308495e-05,	7.744175296106884e+05,	1.765967692371409e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.561996829939744e+00,	5.000000000000000e+00,	9.081429072268452e-01,	-3.733047162311981e-05,	7.744175300484528e+05,	1.765967691402797e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.562996729951429e+00,	5.000000000000000e+00,	9.081428723944879e-01,	-3.229392835696788e-05,	7.744175305401135e+05,	1.765967690394728e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.563996629963114e+00,	5.000000000000000e+00,	9.081428427313731e-01,	-2.699964463852176e-05,	7.744175310784001e+05,	1.765967689352526e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.564996629974800e+00,	5.000000000000000e+00,	9.081428184666926e-01,	-2.150009496150566e-05,	7.744175316557295e+05,	1.765967688281675e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.565996529986485e+00,	5.000000000000000e+00,	9.081427997828695e-01,	-1.585084050804673e-05,	7.744175322640477e+05,	1.765967687188203e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.566996429998170e+00,	5.000000000000000e+00,	9.081427867998150e-01,	-1.010668792451037e-05,	7.744175328952553e+05,	1.765967686077974e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.567996430009856e+00,	5.000000000000000e+00,	9.081427795841447e-01,	-4.322759974918188e-06,	7.744175335411251e+05,	1.765967684956946e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.568996330021541e+00,	5.000000000000000e+00,	9.081427781486984e-01,	1.444261198254683e-06,	7.744175341931788e+05,	1.765967683831456e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.569996230033226e+00,	5.000000000000000e+00,	9.081427824486530e-01,	7.140140266753325e-06,	7.744175348431548e+05,	1.765967682707487e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.570996130044911e+00,	5.000000000000000e+00,	9.081427923859589e-01,	1.271128803091369e-05,	7.744175354828306e+05,	1.765967681591058e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.571996130056597e+00,	5.000000000000000e+00,	9.081428078116131e-01,	1.810636645838405e-05,	7.744175361042243e+05,	1.765967680487949e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.572996030068282e+00,	5.000000000000000e+00,	9.081428285208966e-01,	2.327462495194004e-05,	7.744175366994233e+05,	1.765967679404082e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.573995930079967e+00,	5.000000000000000e+00,	9.081428542650878e-01,	2.816959646484815e-05,	7.744175372610297e+05,	1.765967678344807e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.574995830091652e+00,	5.000000000000000e+00,	9.081428847486849e-01,	3.274733767106307e-05,	7.744175377819766e+05,	1.765967677315298e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.575995830103338e+00,	5.000000000000000e+00,	9.081429196376433e-01,	3.696776937775529e-05,	7.744175382557001e+05,	1.765967676320296e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.576995730115023e+00,	5.000000000000000e+00,	9.081429585486113e-01,	4.079337525287388e-05,	7.744175386760124e+05,	1.765967675364461e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.577995630126708e+00,	5.000000000000000e+00,	9.081430010738915e-01,	4.419205123353088e-05,	7.744175390374402e+05,	1.765967674451734e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.578995630138394e+00,	5.000000000000000e+00,	9.081430467768601e-01,	4.713591705011609e-05,	7.744175393351030e+05,	1.765967673585623e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.579995530150079e+00,	5.000000000000000e+00,	9.081430951811427e-01,	4.960084933634384e-05,	7.744175395646911e+05,	1.765967672769414e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.580995430161764e+00,	5.000000000000000e+00,	9.081431458028175e-01,	5.156842987696669e-05,	7.744175397226785e+05,	1.765967672005623e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.581995330173449e+00,	5.000000000000000e+00,	9.081431981372645e-01,	5.302485037243988e-05,	7.744175398062242e+05,	1.765967671296330e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.582995330185135e+00,	5.000000000000000e+00,	9.081432516739525e-01,	5.396138010653327e-05,	7.744175398132218e+05,	1.765967670643012e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.583995230196820e+00,	5.000000000000000e+00,	9.081433058799270e-01,	5.437407763561016e-05,	7.744175397423174e+05,	1.765967670046790e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.584995130208505e+00,	5.000000000000000e+00,	9.081433602370510e-01,	5.426433886991825e-05,	7.744175395929189e+05,	1.765967669508032e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.585995130220191e+00,	5.000000000000000e+00,	9.081434142310159e-01,	5.363831939777103e-05,	7.744175393651577e+05,	1.765967669026577e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.586995030231876e+00,	5.000000000000000e+00,	9.081434673399913e-01,	5.250724783919541e-05,	7.744175390599823e+05,	1.765967668601861e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.587994930243561e+00,	5.000000000000000e+00,	9.081435190718835e-01,	5.088689438348046e-05,	7.744175386790058e+05,	1.765967668232638e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.588994830255245e+00,	5.000000000000000e+00,	9.081435689472493e-01,	4.879757306023754e-05,	7.744175382245670e+05,	1.765967667917196e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.589994830266932e+00,	5.000000000000000e+00,	9.081436165137395e-01,	4.626359162079410e-05,	7.744175376996252e+05,	1.765967667653304e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.590994730278616e+00,	5.000000000000000e+00,	9.081436613314309e-01,	4.331403350053867e-05,	7.744175371079433e+05,	1.765967667438335e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.591994630290301e+00,	5.000000000000000e+00,	9.081437030052690e-01,	3.998092101865926e-05,	7.744175364537294e+05,	1.765967667269146e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.592994530301986e+00,	5.000000000000000e+00,	9.081437411692680e-01,	3.629984352954271e-05,	7.744175357417947e+05,	1.765967667142213e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.593994530313672e+00,	5.000000000000000e+00,	9.081437754977721e-01,	3.230894014611594e-05,	7.744175349773740e+05,	1.765967667053640e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.594994430325357e+00,	5.000000000000000e+00,	9.081438056948722e-01,	2.805013089877736e-05,	7.744175341663810e+05,	1.765967666999226e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.595994330337042e+00,	5.000000000000000e+00,	9.081438315174053e-01,	2.356629849556717e-05,	7.744175333148893e+05,	1.765967666974461e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.596994330348728e+00,	5.000000000000000e+00,	9.081438527646248e-01,	1.890195064605136e-05,	7.744175324292815e+05,	1.765967666974607e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.597994230360413e+00,	5.000000000000000e+00,	9.081438692752831e-01,	1.410427450453487e-05,	7.744175315164680e+05,	1.765967666994735e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.598994130372098e+00,	5.000000000000000e+00,	9.081438809414453e-01,	9.219877574427392e-06,	7.744175305832874e+05,	1.765967667029773e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.599994030383783e+00,	5.000000000000000e+00,	9.081438877000980e-01,	4.296183991126692e-06,	7.744175296367907e+05,	1.765967667074560e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.600994030395469e+00,	5.000000000000000e+00,	9.081438895355747e-01,	-6.199689641515982e-07,	7.744175286839905e+05,	1.765967667123897e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.601993930407154e+00,	5.000000000000000e+00,	9.081438864789942e-01,	-5.480814668283583e-06,	7.744175277321741e+05,	1.765967667172578e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.602993830418839e+00,	5.000000000000000e+00,	9.081438786085891e-01,	-1.024105438810318e-05,	7.744175267882637e+05,	1.765967667215471e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.603993730430524e+00,	5.000000000000000e+00,	9.081438660472766e-01,	-1.485631119877364e-05,	7.744175258591311e+05,	1.765967667247546e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.604993730442210e+00,	5.000000000000000e+00,	9.081438489595397e-01,	-1.928446381603649e-05,	7.744175249513498e+05,	1.765967667263925e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.605993630453895e+00,	5.000000000000000e+00,	9.081438275567016e-01,	-2.348428108772780e-05,	7.744175240714940e+05,	1.765967667259925e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.606993530465580e+00,	5.000000000000000e+00,	9.081438020842476e-01,	-2.741844753704043e-05,	7.744175232255347e+05,	1.765967667231109e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
